31.05.17 07:13:17,968 	 0,000000 	 112,518213 	 32,098396 
31.05.17 07:13:18,968 	 0,000000 	 112,526371 	 32,119464 
31.05.17 07:13:19,968 	 0,000000 	 112,534647 	 32,140841 
31.05.17 07:13:20,968 	 0,000000 	 112,543341 	 32,163294 
31.05.17 07:13:21,968 	 0,000000 	 112,552452 	 32,186824 
31.05.17 07:13:22,968 	 0,000000 	 112,560610 	 32,207894 
31.05.17 07:13:23,968 	 0,000000 	 112,568351 	 32,227887 
31.05.17 07:13:24,968 	 0,000000 	 112,575794 	 32,247111 
31.05.17 07:13:25,968 	 0,000000 	 112,583297 	 32,266489 
31.05.17 07:13:26,968 	 0,000000 	 112,591991 	 32,288943 
31.05.17 07:13:27,968 	 0,000000 	 112,600089 	 32,309859 
31.05.17 07:13:28,968 	 0,000000 	 112,608128 	 32,330622 
31.05.17 07:13:29,968 	 0,000000 	 112,615869 	 32,350615 
31.05.17 07:13:30,968 	 0,000000 	 112,624384 	 32,372609 
31.05.17 07:13:31,968 	 0,000000 	 112,632184 	 32,392757 
31.05.17 07:13:32,968 	 0,000000 	 112,640342 	 32,413827 
